ORDER_ID	PRINT_PROVIDER_ID	PRODUCT_BRAND	PRODUCT_TYPE	ITEM_STATUS	QUANTITY
1852896.184	3	Gildan	T-Shirt	shipment_delivered	1
1852896.208	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1852896.618	10	Generic brand	Accessories	shipment_delivered	1
1852896.665	10	Generic brand	Accessories	shipment_delivered	1
1852896.665	3	Gildan	T-Shirt	shipment_delivered	1
1852896.665	3	Gildan	T-Shirt	shipment_delivered	1
1852896.838	3	Bella+Canvas	Long-sleeve	shipment_delivered	3
1852896.838	3	Bella+Canvas	Long-sleeve	shipment_delivered	2
1852896.937	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1852896.985	3	Gildan	T-Shirt	shipment_delivered	1
1852896.985	3	Gildan	T-Shirt	shipment_delivered	1
1852896.985	3	Gildan	T-Shirt	shipment_delivered	1
1852951.23	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1852973.26	10	Generic brand	Accessories	shipment_delivered	1
1852973.37	10	Generic brand	Accessories	shipment_delivered	1
1852973.59	10	Generic brand	Accessories	shipment_delivered	1
1853022.29	3	Bella+Canvas	T-Shirt	canceled	1
1853022.3	39	Galdan	Sweatshirt	shipment_delivered	1
1853104.549	3	Gildan	Sweatshirt	shipment_delivered	1
1853104.549	1	Generic brand	Paper products	shipment_delivered	1
1853104.62	39	Gildan	Sweatshirt	canceled	1
1853781.28	41	Generic brand	Home Decor	fulfilled	3
1853781.37	41	Generic brand	Home Decor	fulfilled	1
1853893.34	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1853923.81	39	Gildan	Hoodie	shipment_delivered	1
1853923.81	1	Generic brand	Paper products	shipment_delivered	1
1854092.101	1	Generic brand	Home Decor	shipment_delivered	1
1854092.79	10	Generic brand	Accessories	shipment_delivered	1
1854092.98	10	Generic brand	Home Decor	shipment_delivered	1
1854188.57	10	Generic brand	Bags	shipment_out_for_delivery	1
1854720.28	29	Gildan	T-Shirt	shipment_delivered	1
1854720.33	10	Generic brand	Bags	shipment_delivered	1
1854720.33	2	Generic brand	Poster	shipment_delivered	1
1854720.33	29	Gildan	T-Shirt	shipment_delivered	1
1854720.33	29	Gildan	T-Shirt	shipment_delivered	1
1854720.33	59	Generic brand	Home Decor	shipment_delivered	1
1854720.33	41	Generic brand	Home Decor	fulfilled	1
1854720.33	1	Generic brand	Paper products	shipment_delivered	1
1854720.33	1	Generic brand	Paper products	shipment_delivered	1
1854720.33	1	Generic brand	Paper products	shipment delivered	1
1854720.33	16	Generic brand	Mug	shipment_delivered	1
1854720.33	16	Generic brand	Mug	shipment_delivered	1
1854720.33	1	Generic brand	Mug	shipment delivered	1
1854819.375	2	Generic brand	Poster	shipment_delivered	1
1854819.39	2	Generic brand	Poster	shipment_delivered	1
1854819.876	41	Generic brand	Home Decor	fulfilled	1
1854819.876	41	Generic brand	Home Decor	fulfilled	1
1854958.43	10	Generic brand	Accessories	shipment_delivered	1
1854958.43	10	Generic brand	Accessories	shipment_delivered	1
1854958.43	10	Generic brand	Accessories	shipment_delivered	1
1854958.43	10	Generic brand	Accessories	shipment_delivered	2
1854958.43	10	Generic brand	Accessories	shipment_delivered	3
1854958.43	10	Generic brand	Accessories	shipment_delivered	4
1855102.38	2	Generic brand	Canvas	shipment_pre_transit	1
1855262.109	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855262.111	29	Bella+Canvas	T-Shirt	canceled	1
1855262.137	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855262.209	29	Gildan	Sweatshirt	shipment_delivered	1
1855262.212	29	Gildan	Hoodie	shipment_delivered	1
1855262.249	16	Gildan	Long-sleeve	canceled	1
1855262.55	29	Gildan	Hoodie	shipment_delivered	1
1855262.805	29	Bella+Canvas	T-Shirt	shipment_delivered	2
1855262.851	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855262.873	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855358.165	10	Generic brand	Accessories	shipment_delivered	2
1855358.176	10	Generic brand	Accessories	shipment_delivered	1
1855358.194	10	Generic brand	Accessories	shipment_delivered	1
1855358.201	10	Generic brand	Accessories	shipment delivered	1
1855358.23	41	Generic brand	Home Decor	fulfilled	1
1855358.288	10	Generic brand	Accessories	shipment_out_for_delivery	2
1855358.303	29	Gildan	T-Shirt	shipment_delivered	1
1855358.901	10	Generic brand	Accessories	shipment_delivered	1
1855358.916	10	Generic brand	Accessories	canceled	1
1855467.27	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1855800.49	23	Premium Cases	Phone Case	shipment_delivered	1
1855805.65	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1855805.65	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1855891.54	45	Gildan	Sweatshirt	shipment_delivered	2
1855891.54	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855891.54	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855891.54	45	Lane Seven	Hoodie	shipment_delivered	1
1855891.54	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1855891.54	29	Bella+Canvas	T-Shirt	shipment delivered	1
1855923.57	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1855964.124	39	Gildan	Sweatshirt	shipment_out_for_delivery	1
1855964.173	45	Bella+Canvas	T-Shirt	fulfilled	1
1856055.37	16	Generic brand	Mug	shipment_out_for_delivery	1
1856107.4	16	Generic brand	Mug	shipment_delivered	1
1856187.351	10	Generic brand	Accessories	shipment_delivered	1
1856187.378	10	Generic brand	Accessories	shipment_delivered	1
1856187.603	10	Generic brand	Accessories	shipment_delivered	1
1856292.105	3	Gildan	Sweatshirt	shipment_delivered	1
1856292.139	3	Gildan	Sweatshirt	shipment_delivered	1
1856292.225	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1856352.322	16	Generic brand	T-Shirt	shipment_delivered	1
1856352.686	3	Bella+Canvas	T-Shirt	shipment_in_transit	1
1856699.1	16	Generic brand	Hats	shipment_delivered	4
1856699.1	16	Generic brand	Hats	shipment_delivered	4
1856699.1	3	Bella+Canvas	T-Shirt	shipment_delivered	4
1856699.1	3	Bella+Canvas	T-Shirt	shipment_delivered	4
1856847.2	14	Generic brand	Shoes	canceled	1
1856965.248	39	Galdan	Sweatshirt	shipment_delivered	1
1856965.686	29	Gildan	T-Shirt	shipment_delivered	1
1856965.686	29	Gildan	T-Shirt	shipment_delivered	1
1856965.704	29	Gildan	T-Shirt	shipment_delivered	1
1857214.1	43	Next Level	Tank Top	shipment_delivered	1
1857243.434	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1857355.179	37	Gildan	Kids clothes	shipment_delivered	1
1857355.221	3	Gildan	Hoodie	shipment_delivered	1
1857355.502	3	Gildan	Sweatshirt	canceled	1
1857593.24	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1857754.557	10	Generic brand	Accessories	shipment_delivered	1
1857754.614	39	Gildan	Sweatshirt	shipment delivered	1
1857754.677	10	Generic brand	Accessories	shipment_delivered	1
1857754.713	10	Generic brand	Accessories	shipment_delivered	1
1857838.292	39	Gildan	Hoodie	shipment_out_for_delivery	1
1857838.88	3	Gildan	Hoodie	shipment_delivered	1
1857869.268	39	Bella+Canvas	T-Shirt	shipment_in_transit	1
1857869.296	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1857869.296	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1858236.18	10	Generic brand	Home Decor	shipment_delivered	1
1858394.43	10	Generic brand	Accessories	shipment_out_for_delivery	1
1858717.2	30	Generic brand	Poster	canceled	1
1858862.39	16	Generic brand	Hats	fulfilled	1
1858862.39	41	Gildan	T-Shirt	shipment_delivered	1
1858862.39	1	Generic brand	Mug	fulfilled	1
1858878.88	29	Bella+Canvas	T-Shirt	shipment_out_for_delivery	1
1859005.165	29	Gildan	T-Shirt	shipment_delivered	1
1859005.18	29	Gildan	T-Shirt	shipment_in_transit	1
1859005.207	29	Gildan	T-Shirt	shipment_in_transit	1
1859005.76	43	Gildan	T-Shirt	shipment_delivered	1
1859046.565	43	Next Level	Tank Top	shipment_delivered	1
1859046.565	39	Bella+Canvas	T-Shirt	shipment_delivered	1
1859046.582	43	Bella+Canvas	T-Shirt	shipment_delivered	1
1859046.799	45	Bella+Canvas	T-Shirt	shipment_delivered	1
1859046.799	45	Bella+Canvas	T-Shirt	shipment_delivered	1
1859046.876	43	Bella+Canvas	T-Shirt	shipment_out_for_delivery	1
1859046.957	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1859046.957	43	Bella+Canvas	T-Shirt	shipment_delivered	1
1859081.12	3	Bella+Canvas	T-Shirt	shipment delivered	1
1859081.128	39	Gildan	Sweatshirt	shipment_delivered	1
1859081.133	39	Gildan	Sweatshirt	shipment_out_for_delivery	1
1859081.137	45	Gildan	Sweatshirt	shipment delivered	1
1859081.158	29	Gildan	Sweatshirt	shipment_delivered	1
1859081.165	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1859081.165	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1859081.19	41	Gildan	Sweatshirt	fulfilled	1
1859081.461	16	Gildan	Sweatshirt	shipment_delivered	1
1859081.527	39	Gildan	Sweatshirt	shipment_delivered	1
1859081.696	45	Gildan	Sweatshirt	shipment delivered	1
1859171.1	29	Gildan	T-Shirt	shipment_delivered	1
1859171.1	29	Gildan	T-Shirt	shipment_delivered	1
1859171.136	41	Gildan	Sweatshirt	shipment_out_for_delivery	1
1859174.115	45	Champion	Hoodie	shipment_delivered	1
1859174.117	52	Lane Seven	Sweatshirt	fulfilled	1
1859174.926	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1859293.179	16	Gildan	Sweatshirt	shipment_delivered	1
1859293.179	16	Next Level	Tank Top	shipment_delivered	1
1859293.179	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1859293.179	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1859293.365	65	Gildan	Sweatshirt	shipment_pre_transit	1
1859293.365	39	Gildan	Sweatshirt	fulfilled	1
1859293.444	39	Gildan	Sweatshirt	shipment_delivered	1
1859293.444	39	Gildan	Sweatshirt	shipment_delivered	1
1859396.24	43	Next Level	T-Shirt	shipment_in_transit	1
1859396.24	3	Next Level	T-Shirt	fulfilled	1
1859403.114	3	Gildan	T-Shirt	shipment_delivered	1
1859412.13	43	Gildan	T-Shirt	shipment_delivered	1
1860092.141	29	Gildan	T-Shirt	shipment_delivered	1
1860135.123	10	Generic brand	Home Decor	shipment_delivered	1
1860135.209	10	Generic brand	Home Decor	shipment_out_for_delivery	1
1860135.209	10	Generic brand	Home Decor	shipment_out_for_delivery	1
1860135.209	10	Generic brand	Home Decor	shipment_out_for_delivery	1
1860135.209	10	Generic brand	Home Decor	shipment_out_for_delivery	1
1860135.84	10	Generic brand	Home Decor	canceled	1
1860360.348	10	Generic brand	Accessories	shipment_delivered	1
1860439.117	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.125	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.144	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.158	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.165	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.179	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860439.195	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860687.233	1	Generic brand	Laptop Sleeve	shipment_delivered	1
1860687.233	16	Generic brand	Mug	shipment_delivered	1
1860687.233	1	Generic brand	Paper products	shipment_delivered	1
1860687.233	10	Generic brand	Accessories	shipment_delivered	1
1860687.233	33	Generic brand	All Over Prints	shipment_delivered	1
1860687.328	70	Generic brand	Home Decor	shipment_delivered	1
1860855.17	16	Generic brand	Mug	shipment_delivered	1
1860855.17	41	Gildan	Kids clothes	fulfilled	1
1860855.17	41	Gildan	Kids clothes	fulfilled	1
1860855.17	16	Sport-Tek	T-Shirt	shipment_delivered	1
1860855.17	16	Generic brand	Hats	shipment_delivered	1
1860855.17	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1860855.17	42	Gildan	T-Shirt	shipment_delivered	2
1860966.1	59	Generic brand	Home Decor	shipment_out_for_delivery	1
1861098.293	29	Next Level	T-Shirt	shipment_delivered	1
1861098.83	29	Next Level	T-Shirt	shipment_in_transit	1
1861099.25	34	Next Level	T-Shirt	fulfilled	1
1861099.25	34	Next Level	T-Shirt	fulfilled	1
1861109.43	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1861247.117	29	Gildan	Hoodie	shipment_delivered	1
1861507.63	2	Generic brand	Poster	shipment_out_for_delivery	1
1861572.107	1	Generic brand	Paper products	shipment_delivered	1
1861572.321	33	Generic brand	Accessories	shipment_delivered	1
1861572.87	1	Generic brand	Paper products	shipment delivered	1
1861572.87	1	Generic brand	Paper products	shipment_delivered	1
1861738.223	29	Gildan	Hoodie	shipment_delivered	1
1861944.39	1	Generic brand	Paper products	shipment_delivered	1
1862260.25	1	Generic brand	Paper products	shipment_delivered	1
1862260.25	16	Generic brand	Hats	shipment_delivered	1
1862260.25	3	Bella+Canvas	Long-sleeve	shipment_delivered	1
1862260.25	3	Bella+Canvas	Long-sleeve	shipment_delivered	1
1862260.25	3	Anvil	T-Shirt	shipment_delivered	1
1862331.14	29	Bella+Canvas	T-Shirt	on-hold	1
1862434.219	29	Gildan	T-Shirt	shipment_delivered	1
1862434.285	29	Gildan	T-Shirt	shipment_delivered	1
1862434.288	29	Gildan	T-Shirt	shipment_delivered	1
1862434.3	43	Gildan	T-Shirt	shipment_delivered	1
1862434.3	29	Gildan	T-Shirt	shipment_delivered	1
1862434.301	29	Gildan	T-Shirt	shipment_delivered	1
1862603.18	16	Generic brand	Mug	shipment_delivered	1
1862689.11	3	Gildan	Hoodie	shipment_delivered	1
1862924.161	2	Generic brand	Poster	shipment_in_transit	1
1862924.161	2	Generic brand	Poster	shipment_in_transit	1
1862924.446	2	Generic brand	Poster	shipment_delivered	1
1862924.543	2	Generic brand	Poster	shipment_delivered	1
1862924.737	2	Generic brand	Poster	shipment_delivered	1
1862924.904	2	Generic brand	Poster	shipment_delivered	1
1862924.916	2	Generic brand	Poster	shipment_delivered	1
1862924.916	2	Generic brand	Poster	shipment_delivered	1
1862924.97	2	Generic brand	Poster	fulfilled	1
1862933.12	16	Generic brand	Hats	shipment_delivered	1
1863109.102	30	Generic brand	Mug	fulfilled	1
1863109.123	2	Generic brand	Poster	shipment_delivered	1
1863109.972	9	Generic brand	Mug	fulfilled	1
1863436.76	39	Gildan	Sweatshirt	shipment_delivered	1
1863522.129	29	Gildan	Hoodie	shipment_delivered	1
1863522.26	39	Gildan	Hoodie	shipment_delivered	1
1863584.276	3	Gildan	Hoodie	shipment_delivered	1
1863584.459	3	Gildan	Hoodie	shipment_delivered	1
1863584.517	3	Gildan	Hoodie	shipment_delivered	1
1863584.625	3	Gildan	Hoodie	shipment_delivered	1
1863684.166	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1863731.702	44	Gildan	Hoodie	fulfilled	1
1863853.131	2	Generic brand	Poster	shipment_in_transit	1
1863978.19	39	Gildan	Hoodie	shipment_delivered	1
1864143.19	10	Generic brand	Home Decor	shipment_delivered	1
1864316.23	40	Gildan	T-Shirt	fulfilled	1
1864316.23	29	Gildan	T-Shirt	shipment_delivered	1
1864623.3	16	Generic brand	Hats	shipment out for delivery	1
1864684.23	29	Galdan	Hoodie	shipment_delivered	1
1864697.19	39	Rabbit Skins	Kids clothes	shipment_delivered	1
1864697.19	39	Rabbit Skins	Kids clothes	shipment_delivered	1
1864697.19	39	Rabbit Skins	Kids clothes	shipment_delivered	1
1864697.19	39	Gildan	T-Shirt	shipment_delivered	1
1864697.19	39	Gildan	T-Shirt	shipment_delivered	1
1864697.19	41	Gildan	T-Shirt	fulfilled	1
1864697.19	23	Premium Cases	Phone Case	shipment_delivered	1
1864697.19	23	Premium Cases	Phone Case	shipment_delivered	1
1864697.19	23	Premium Cases	Phone Case	shipment_delivered	2
1864697.19	23	Premium Cases	Phone Case	shipment_delivered	2
1864697.19	23	Premium Cases	Phone Case	shipment_delivered	1
1864697.19	3	Gildan	Sweatshirt	shipment_delivered	2
1864697.19	3	Gildan	Sweatshirt	shipment_delivered	2
1864697.19	3	Gildan	Sweatshirt	shipment_delivered	1
1864697.19	3	Gildan	Sweatshirt	shipment_delivered	2
1865111.61	29	Gildan	Hoodie	shipment_out_for_delivery	1
1865177.104	29	Gildan	T-Shirt	shipment_delivered	1
1865177.211	10	Generic brand	Accessories	shipment_in_transit	1
1865177.77	1	Generic brand	Home Decor	shipment_in_transit	1
1865270.19	3	Bella+Canvas	Long-sleeve	shipment_delivered	1
1865457.69	16	Next Level	Long-sleeve	shipment delivered	1
1865543.101	10	Generic brand	Accessories	shipment_delivered	1
1865543.11	10	Generic brand	Accessories	shipment_delivered	1
1865543.129	10	Generic brand	Accessories	shipment_delivered	1
1865543.626	10	Generic brand	Accessories	shipment delivered	1
1865543.726	10	Generic brand	Accessories	shipment_delivered	2
1865543.748	10	Generic brand	Accessories	shipment_delivered	1
1865543.772	10	Generic brand	Accessories	shipment_delivered	1
1865543.875	10	Generic brand	Accessories	shipment_delivered	1
1865543.982	10	Generic brand	Accessories	shipment_delivered	1
1865795.143	29	Next Level	T-Shirt	shipment_delivered	1
1865795.143	29	Next Level	T-Shirt	shipment_delivered	1
1865795.162	29	Gildan	Sweatshirt	shipment_delivered	1
1865795.193	29	Next Level	T-Shirt	shipment_delivered	1
1865795.227	29	Next Level	T-Shirt	shipment_in_transit	1
1865795.227	39	Gildan	Sweatshirt	shipment_delivered	1
1865795.227	29	Gildan	Sweatshirt	shipment_in_transit	1
1865795.238	16	Generic brand	Hats	shipment_delivered	1
1865795.238	29	Next Level	T-Shirt	shipment_delivered	1
1865795.238	39	Fruit Of The Loom	Hoodie	shipment_delivered	1
1865795.238	29	Next Level	T-Shirt	shipment_delivered	1
1865795.264	29	Next Level	T-Shirt	shipment_delivered	1
1865795.299	29	Next Level	T-Shirt	shipment_delivered	1
1865795.299	3	Next Level	T-Shirt	shipment_delivered	1
1865795.335	29	Next Level	T-Shirt	shipment_out_for_delivery	1
1865795.339	29	Next Level	T-Shirt	shipment_in_transit	1
1865795.344	39	Gildan	Sweatshirt	shipment_delivered	1
1865795.344	29	Next Level	T-Shirt	shipment_delivered	1
1865795.37	29	Next Level	T-Shirt	shipment_in_transit	1
1865961.33	3	Gildan	Hoodie	shipment_delivered	1
1866502.142	29	Gildan	T-Shirt	shipment_in_transit	1
1866746.18	10	Generic brand	Accessories	shipment_delivered	1
1866867.22	33	Generic brand	Accessories	shipment_delivered	1
1866867.22	29	Bella+Canvas	T-Shirt	shipment delivered	1
1866867.4	3	Gildan	Hoodie	shipment_delivered	1
1867050.2	43	Next Level	Tank Top	shipment_in_transit	1
1867050.2	39	Gildan	Sweatshirt	shipment_in_transit	1
1867052.108	10	Generic brand	Accessories	shipment_delivered	1
1867052.135	10	Generic brand	Accessories	shipment_delivered	1
1867052.196	1	Generic brand	Paper products	shipment_delivered	1
1867269.57	1	Generic brand	Mug	shipment_delivered	1
1867335.161	29	Gildan	T-Shirt	shipment_delivered	1
1867668.103	23	Premium Cases	Phone Case	shipment_in_transit	1
1867668.103	23	Premium Cases	Phone Case	shipment_in_transit	1
1867668.124	23	Premium Cases	Phone Case	shipment cancelled	1
1867668.137	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.168	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.168	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.168	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.168	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.326	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.497	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.704	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.746	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.798	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.887	23	Premium Cases	Phone Case	shipment_delivered	1
1867668.963	23	Premium Cases	Phone Case	shipment_delivered	1
1868010.8	29	Bella+Canvas	T-Shirt	on-hold	1
1868595.3	26	AWDIS	Kids clothes	fulfilled	1
1868595.3	16	Gildan	Kids clothes	shipment_delivered	1
1868595.3	3	Gildan	Sweatshirt	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Galdan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	T-Shirt	shipment_in_transit	1
1868595.3	3	Gildan	T-Shirt	shipment_in_transit	1
1868595.3	3	Gildan	Sweatshirt	shipment in transit	1
1868595.3	3	Gildan	T-Shirt	shipment_in_transit	1
1868595.3	3	Gildan	T-Shirt	shipment_in_transit	1
1868595.3	3	Gildan	Hoodie	shipment_in_transit	1
1868595.3	3	Gildan	Sweatshirt	shipment_in_transit	1
1868797.126	3	Gildan	Sweatshirt	shipment_out_for_delivery	1
1868797.128	28	Generic brand	Mug	shipment delivered	1
1868797.152	29	Gildan	Sweatshirt	shipment_delivered	1
1868797.167	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1868797.171	29	Gildan	Sweatshirt	shipment_out_for_delivery	1
1868797.188	29	Gildan	Hoodie	shipment_out_for_delivery	1
1868797.19	29	Gildan	Hoodie	shipment_delivered	1
1868797.19	39	Bella+Canvas	T-Shirt	shipment_out_for_delivery	1
1868797.214	3	Gildan	Sweatshirt	shipment_in_transit	1
1868797.327	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1868797.429	3	Gildan	Hoodie	shipment_delivered	1
1868797.722	3	Gildan	Hoodie	shipment_delivered	1
1868797.822	3	Gildan	Hoodie	canceled	1
1868797.973	3	Gildan	Hoodie	shipment_delivered	1
1869129.13	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1869147.52	59	Generic brand	Home Decor	shipment_delivered	1
1869153.134	44	Bella+Canvas	T-Shirt	fulfilled	1
1869160.15	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1869705.433	42	Gildan	T-Shirt	shipment_delivered	1
1869705.56	48	Generic brand	Mug	shipment out for delivery	1
1870076.28	16	Generic brand	Mug	shipment_out_for_delivery	1
1870100.4	48	Generic brand	Mug	fulfilled	2
1870332.147	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1870384.127	28	Generic brand	Mug	shipment delivered	1
1870384.41	28	Generic brand	Mug	shipment_delivered	1
1870384.52	28	Generic brand	Mug	shipment_delivered	1
1870843.24	10	Generic brand	Accessories	shipment_delivered	1
1870843.96	10	Generic brand	Accessories	shipment_delivered	1
1871233.13	3	Gildan	Sweatshirt	shipment_delivered	1
1871472.12	6	Gildan	T-Shirt	fulfilled	1
1871472.169	6	Gildan	T-Shirt	fulfilled	1
1871472.26	6	Gildan	T-Shirt	fulfilled	1
1871472.26	6	Gildan	T-Shirt	fulfilled	1
1871472.278	6	Gildan	T-Shirt	fulfilled	1
1871472.513	6	Galdan	T-Shirt	fulfilled	1
1872063.93	45	Bella+Canvas	V-neck	shipment_delivered	1
1872247.108	3	Bella+Canvas	V-neck	shipment_delivered	1
1872472.316	10	Generic brand	Accessories	shipment_delivered	1
1872565.357	39	Gildan	Sweatshirt	shipment_delivered	1
1872565.373	39	Bella+Canvas	T-Shirt	shipment_out_for_delivery	1
1872565.408	39	Gildan	Sweatshirt	shipment_out_for_delivery	1
1872694.32	10	Generic brand	Accessories	shipment_delivered	1
1872759.92	10	Generic brand	Accessories	shipment_delivered	1
1872814.107	28	Generic brand	Mug	shipment_delivered	1
1872814.11	28	Generic brand	Mug	shipment_out_for_delivery	1
1872814.542	39	Gildan	Sweatshirt	shipment_delivered	1
1872814.542	16	Bella+Canvas	Long-sleeve	shipment_delivered	1
1872814.703	39	Gildan	Sweatshirt	shipment_delivered	1
1872814.931	28	Generic brand	Mug	shipment_delivered	1
1872814.992	29	Gildan	Sweatshirt	shipment_delivered	1
1872814.997	26	B&C	Hoodie	fulfilled	1
1872830.104	29	Galdan	Sweatshirt	shipment_delivered	1
1872830.132	39	Gildan	Sweatshirt	shipment_delivered	1
1872830.146	39	Gildan	Sweatshirt	shipment_delivered	1
1872830.258	39	Gildan	Sweatshirt	canceled	1
1872830.258	39	Gildan	Sweatshirt	canceled	1
1872830.258	39	Gildan	Sweatshirt	canceled	1
1872830.3	16	Gildan	Sweatshirt	shipment_delivered	1
1872830.375	52	Gildan	Sweatshirt	fulfilled	1
1872830.38	52	Gildan	Sweatshirt	fulfilled	1
1872830.397	39	Gildan	Sweatshirt	shipment_delivered	1
1872830.416	29	Gildan	Sweatshirt	shipment delivered	1
1872830.581	39	Gildan	Sweatshirt	shipment_delivered	1
1872830.873	10	Generic brand	Accessories	shipment_delivered	1
1873087.123	3	Gildan	T-Shirt	shipment_delivered	1
1873087.123	3	Gildan	T-Shirt	shipment_delivered	1
1873087.859	1	Case Mate	Phone Case	shipment_delivered	1
1873087.859	29	Gildan	T-Shirt	shipment_delivered	1
1873087.98	3	Gildan	Hoodie	shipment_delivered	1
1873266.11	10	Generic brand	Bags	canceled	1
1873800.141	29	Gildan	Sweatshirt	shipment_delivered	1
1873812.117	59	Generic brand	Home Decor	shipment_out_for_delivery	1
1873812.119	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1873812.463	29	Gildan	Sweatshirt	shipment_delivered	1
1873812.863	39	Gildan	Sweatshirt	shipment_delivered	1
1873812.901	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1873812.933	29	Bella+Canvas	T-Shirt	shipment_delivered	1
1873812.933	29	Bella+Canvas	T-Shirt	shipment delivered	1
1873812.985	3	Bella+Canvas	T-Shirt	shipment_delivered	1
1873821.74	29	Gildan	T-Shirt	shipment_delivered	1
1873821.74	42	Gildan	T-Shirt	shipment_delivered	1
1874078.3	42	Bella+Canvas	T-Shirt	canceled	1
1874973.178	52	Gildan	T-Shirt	canceled	1
1874973.178	52	Gildan	T-Shirt	canceled	1
1874973.178	52	Gildan	T-Shirt	canceled	1
1874973.222	29	Gildan	T-Shirt	fulfilled	1
1874973.349	29	Gildan	T-Shirt	canceled	1
1874973.349	29	Gildan	T-Shirt	canceled	1
1874973.366	29	Gildan	T-Shirt	shipment_delivered	1
1874973.366	29	Gildan	T-Shirt	shipment_delivered	1
1874973.366	29	Gildan	T-Shirt	shipment_delivered	1
1874973.401	29	Gildan	T-Shirt	shipment_out_for_delivery	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Galdan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Galdan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
1874973.413	29	Gildan	T-Shirt	canceled	1
